Instance,Income
149337,52944.47607
149338,57909.13217
149339,29221.07875
149340,9703.474095
149341,-5889.607306
149342,132505.2588
149343,76503.18353
149344,142243.4238
149345,71974.79102
149346,-21257.65069
149347,62478.11783
149348,210041.684
149349,4338.803873
149350,4469.224109
149351,-41647.04159
149352,172577.0354
149353,25357.99346
149354,25141.69944
149355,16628.46696
149356,561571.6854
149357,107169.7256
149358,247219.125
149359,86562.29174
149360,116533.0266
149361,-2919.57958
149362,164954.4068
149363,23034.25364
149364,63888.61646
149365,93603.79443
149366,147629.9291
149367,118101.2661
149368,219365.7303
149369,-5415.890919
149370,290348.919
149371,-3281.71558
149372,45752.18236
149373,99930.21182
149374,-1863.442018
149375,27579.82548
149376,41520.97394
149377,81483.39278
149378,104762.8793
149379,72243.77743
149380,100208.2823
149381,19465.8729
149382,17272.34853
149383,38204.89485
149384,74474.79254
149385,84315.40407
149386,240810.8366
149387,-20189.81019
149388,82531.12342
149389,291541.9665
149390,-22302.13644
149391,50248.9263
149392,174830.4001
149393,127558.9976
149394,96274.58489
149395,89253.83482
149396,86345.48023
149397,109243.258
149398,14462.08691
149399,117502.9707
149400,134054.018
149401,198355.3075
149402,17567.3881
149403,-6410.989182
149404,133781.7393
149405,33796.60317
149406,67160.33331
149407,86908.78303
149408,51229.25065
149409,79037.98977
149410,102559.3627
149411,30594.68968
149412,267032.7862
149413,85094.98999
149414,34351.07465
149415,147643.9542
149416,4853.317904
149417,315391.8115
149418,21013.27799
149419,48365.19873
149420,143292.3483
149421,50673.12373
149422,32895.26599
149423,7663.640862
149424,42470.90217
149425,48167.10393
149426,24405.48432
149427,59564.35142
149428,229220.3624
149429,54493.32366
149430,86106.70406
149431,-17766.80726
149432,110812.6025
149433,29893.26525
149434,219825.6548
149435,23165.97905
149436,54799.77088
149437,139679.4374
149438,120543.9687
149439,17990.75779
149440,154259.3095
149441,78454.45188
149442,110282.8353
149443,25180.0992
149444,96868.68512
149445,32411.78165
149446,6667.614351
149447,-50978.34103
149448,162495.4422
149449,24454.82567
149450,33535.14599
149451,28671.70662
149452,154754.0305
149453,46318.97666
149454,29876.29321
149455,-5593.93212
149456,112528.1651
149457,86453.92171
149458,-20890.59651
149459,134681.4925
149460,167261.8538
149461,496090.6404
149462,89725.3088
149463,177055.4116
149464,91788.22459
149465,72650.21683
149466,114808.0177
149467,17482.06666
149468,148273.5412
149469,123817.2326
149470,156593.7259
149471,90368.59316
149472,362471.0939
149473,-56392.96314
149474,125466.114
149475,-18090.02897
149476,102277.2145
149477,84169.42745
149478,54319.05657
149479,24631.94575
149480,200708.1439
149481,466893.9483
149482,43180.96947
149483,20859.14954
149484,135431.961
149485,493191.4552
149486,271962.0762
149487,75509.85723
149488,-17786.71103
149489,14441.91759
149490,124464.9722
149491,48801.81973
149492,188454.5516
149493,201279.7914
149494,149422.8218
149495,-16923.51553
149496,107632.3589
149497,75004.86315
149498,104477.673
149499,33822.78409
149500,-88630.7425
149501,129745.2007
149502,65992.5805
149503,278256.4475
149504,736301.6534
149505,29063.9558
149506,298361.6994
149507,208063.1088
149508,163096.1267
149509,733909.8582
149510,148996.9723
149511,452354.609
149512,83483.50785
149513,150171.5468
149514,33883.19131
149515,10018.84199
149516,145685.4669
149517,87450.03801
149518,12867.79874
149519,94968.91968
149520,29710.0683
149521,314006.6773
149522,7870.728988
149523,112090.1086
149524,198013.1652
149525,100828.1524
149526,174472.9378
149527,43226.81679
149528,139623.8283
149529,64775.46439
149530,-60738.26858
149531,64416.92685
149532,153208.7622
149533,-28269.09513
149534,158867.222
149535,158538.8159
149536,230617.1687
149537,89194.83601
149538,100308.9104
149539,30274.33138
149540,350362.7619
149541,-7637.01523
149542,247954.8082
149543,17686.45853
149544,21500.10905
149545,280832.3892
149546,81737.56227
149547,93259.02184
149548,82289.57916
149549,209707.0723
149550,42675.16917
149551,212136.1007
149552,31061.009
149553,134934.1651
149554,40762.51711
149555,-19677.07984
149556,30553.2222
149557,8652.79892
149558,21982.23091
149559,68486.06724
149560,99973.33587
149561,60545.44322
149562,-4805.371599
149563,79136.39769
149564,90019.73984
149565,47977.99186
149566,273167.7892
149567,274913.0326
149568,220225.6169
149569,56110.94891
149570,325356.3215
149571,157932.3755
149572,189059.3126
149573,36960.30624
149574,73859.79053
149575,499900.4065
149576,-31714.97595
149577,302901.6702
149578,223897.4005
149579,-62544.71715
149580,-20999.0159
149581,293750.5022
149582,-14552.58738
149583,275922.7293
149584,147793.8741
149585,141711.3658
149586,6659.24865
149587,127115.1483
149588,77189.82326
149589,93250.82189
149590,25089.23567
149591,166861.6885
149592,18472.3297
149593,341056.0697
149594,354049.662
149595,-9130.587688
149596,93098.69861
149597,223755.6252
149598,26195.46418
149599,75621.20442
149600,102309.9421
149601,79676.34516
149602,17716.11121
149603,27227.51396
149604,18746.78845
149605,-47681.18859
149606,-22042.34537
149607,175748.218
149608,-31461.02686
149609,73015.23527
149610,13747.86826
149611,-24883.71025
149612,13324.18958
149613,75289.81339
149614,104282.85
149615,19758.03673
149616,272141.6993
149617,61532.90123
149618,7614.863677
149619,161494.0601
149620,102127.535
149621,32477.85171
149622,32239.75425
149623,-3741.43385
149624,223510.2738
149625,-27142.71541
149626,37831.50349
149627,28413.37446
149628,146597.9198
149629,129947.7063
149630,136752.0452
149631,61015.39141
149632,20903.34622
149633,212660.2218
149634,47540.20021
149635,103521.8057
149636,13154.86686
149637,5485.895539
149638,146428.5956
149639,53243.76762
149640,78411.68456
149641,-12981.12762
149642,81385.27374
149643,77721.30335
149644,272546.6977
149645,49704.04801
149646,25258.64421
149647,78305.19072
149648,51812.10106
149649,61771.68098
149650,-72208.82192
149651,27380.42011
149652,151641.1794
149653,47067.96803
149654,74001.16329
149655,38757.20046
149656,46378.00877
149657,39629.89708
149658,39641.88849
149659,29638.73401
149660,4810.582104
149661,94619.61008
149662,-1547.546937
149663,114035.9675
149664,115781.9739
149665,14933.94132
149666,136790.4771
149667,174166.9715
149668,-35227.76554
149669,407358.5547
149670,427600.2247
149671,135596.1647
149672,44313.54192
149673,36255.22139
149674,-53648.82207
149675,-37263.76351
149676,17885.04506
149677,-17789.02404
149678,51476.98717
149679,10231.40134
149680,233613.2589
149681,135970.5118
149682,294041.5569
149683,172703.738
149684,100603.1588
149685,667178.9833
149686,-28053.60733
149687,47145.7756
149688,156778.7258
149689,99895.93954
149690,150529.8505
149691,45551.72797
149692,231217.2511
149693,27689.30076
149694,78382.73278
149695,78128.164
149696,315071.8937
149697,98060.2334
149698,128803.7538
149699,212624.1223
149700,-13391.08018
149701,169385.0299
149702,55607.83856
149703,108531.2011
149704,205175.9525
149705,66016.87756
149706,98860.35727
149707,284132.7239
149708,63247.2961
149709,72336.6225
149710,155968.7105
149711,36974.24413
149712,19683.30078
149713,115768.8918
149714,-44608.02467
149715,-31149.99996
149716,18742.09879
149717,81569.12481
149718,194794.3836
149719,59384.36625
149720,-22138.43288
149721,197599.9913
149722,176838.2318
149723,-2828.21093
149724,979944.7631
149725,39139.2174
149726,27485.58533
149727,203212.7027
149728,22826.088
149729,144155.2185
149730,21339.06899
149731,47369.73784
149732,70915.42381
149733,399485.4976
149734,115498.9046
149735,83760.50689
149736,135621.9473
149737,827.3346942
149738,110891.4989
149739,125443.6932
149740,141320.4766
149741,69833.08875
149742,721242.5539
149743,343088.1093
149744,193834.2895
149745,8559.249826
149746,58938.73963
149747,131299.4273
149748,88439.0123
149749,654.2667386
149750,157703.7168
149751,138354.122
149752,28458.73322
149753,70571.11326
149754,-33070.59802
149755,-59153.20619
149756,-41808.932
149757,114016.2661
149758,-6088.250148
149759,134989.9584
149760,160686.6273
149761,257583.067
149762,143340.3782
149763,217468.124
149764,91889.41324
149765,108472.9128
149766,88084.74533
149767,101721.1714
149768,85791.54412
149769,41121.73055
149770,93761.65691
149771,87344.65276
149772,52954.09137
149773,-28328.48792
149774,184348.0725
149775,118408.9442
149776,144994.9303
149777,-17789.72938
149778,39613.02597
149779,179601.2466
149780,146230.5465
149781,462007.9915
149782,7407.156961
149783,125266.0127
149784,40783.01239
149785,72601.53732
149786,153491.5274
149787,172553.249
149788,48992.67364
149789,157182.3529
149790,165464.8231
149791,51671.44583
149792,115212.8473
149793,178521.1013
149794,224435.9329
149795,109149.6569
149796,109436.4273
149797,151282.7386
149798,84636.63731
149799,89884.7593
149800,95376.95381
149801,50979.16654
149802,31716.07279
149803,-2902.33769
149804,13333.89406
149805,-17747.78914
149806,30277.34506
149807,64978.07054
149808,409449.3406
149809,38329.48687
149810,21792.71299
149811,33584.3221
149812,78829.92239
149813,84638.45048
149814,130811.0593
149815,77452.50631
149816,61834.48388
149817,9940.755139
149818,365523.8178
149819,89799.75746
149820,267923.7582
149821,79795.10898
149822,326827.635
149823,105827.682
149824,321433.6523
149825,43177.05466
149826,59839.72148
149827,-43325.92656
149828,58696.0675
149829,73569.07825
149830,46069.3536
149831,10316.68015
149832,287325.904
149833,199552.9771
149834,104294.6543
149835,365595.5717
149836,174874.8163
149837,115051.9276
149838,17329.65499
149839,65159.32144
149840,147052.7287
149841,24645.11616
149842,61621.50946
149843,21184.00784
149844,46300.96464
149845,104197.2602
149846,29407.28176
149847,59061.14284
149848,88844.33506
149849,34468.32643
149850,195043.175
149851,90072.80876
149852,95492.26402
149853,-52647.99627
149854,126881.7157
149855,135583.955
149856,171124.5526
149857,7762.204689
149858,90416.66392
149859,105018.4734
149860,43924.28393
149861,1623.894192
149862,-57545.47121
149863,75068.89308
149864,54088.02455
149865,-14693.19596
149866,88671.63884
149867,53107.85082
149868,133841.2382
149869,26213.90069
149870,48100.40552
149871,393401.2102
149872,-14020.08316
149873,43415.35226
149874,182284.9324
149875,76443.31237
149876,245847.0886
149877,123930.1236
149878,599542.5321
149879,1420.467106
149880,51342.76984
149881,183383.578
149882,333288.6157
149883,18323.12595
149884,121313.1691
149885,-46878.36214
149886,199774.5915
149887,23325.71646
149888,9183.727326
149889,270727.5375
149890,88864.04235
149891,40192.35611
149892,80719.16762
149893,24738.05118
149894,43649.73059
149895,7436.319549
149896,82917.85661
149897,103140.619
149898,22552.76328
149899,294699.048
149900,-12675.2391
149901,39273.28382
149902,119219.7692
149903,51591.08082
149904,283035.4489
149905,-11407.91235
149906,91394.8686
149907,-26675.72128
149908,216273.1448
149909,142521.2528
149910,-52456.46636
149911,-45572.43279
149912,20843.1501
149913,12884.70835
149914,73302.27945
149915,61324.48609
149916,145672.1029
149917,106811.3551
149918,-13338.76586
149919,70384.24013
149920,128614.7823
149921,2471.613384
149922,75927.36119
149923,100259.2876
149924,91344.24177
149925,121711.3376
149926,59084.36044
149927,615297.034
149928,107247.0257
149929,75102.80914
149930,390549.7827
149931,10413.1129
149932,-13610.26888
149933,17472.43917
149934,61672.06745
149935,200201.8382
149936,-7881.080532
149937,33031.6409
149938,98967.61684
149939,669.5595769
149940,114576.366
149941,127994.7604
149942,79277.50977
149943,118107.1162
149944,38175.50385
149945,18250.03734
149946,867402.7264
149947,189825.8948
149948,66555.82904
149949,50478.40456
149950,44886.73558
149951,138616.9115
149952,-10357.13491
149953,-1007.6827
149954,66509.62477
149955,178179.6589
149956,-14646.80905
149957,61625.60355
149958,301812.8139
149959,84590.60835
149960,53312.61612
149961,142526.0747
149962,117761.3236
149963,75927.03412
149964,29279.48519
149965,95729.14619
149966,368202.1882
149967,66807.31873
149968,-43345.23528
149969,393995.838
149970,245372.0709
149971,135454.5483
149972,62034.03943
149973,51692.25631
149974,1069143.287
149975,129426.7177
149976,-45442.29919
149977,186551.0768
149978,109241.0486
149979,60424.94461
149980,-23865.52566
149981,21753.0369
149982,154314.0203
149983,-24331.92157
149984,58043.36101
149985,-27919.58611
149986,107504.2922
149987,1024.630737
149988,88904.7345
149989,69131.18209
149990,188722.8897
149991,55363.41037
149992,17583.68906
149993,190934.9729
149994,34980.99268
149995,600934.3922
149996,24915.46752
149997,-27860.97645
149998,5782.72634
149999,4910.001825
150000,49320.48373
150001,100582.7646
150002,113334.2294
150003,13685.8156
150004,36759.01678
150005,18772.81989
150006,80012.47226
150007,16471.4326
150008,62116.97655
150009,-17636.41125
150010,18653.6981
150011,175037.9925
150012,-35346.59242
150013,-3015.802998
150014,10412.767
150015,128160.4759
150016,257467.0232
150017,125081.9258
150018,32407.34134
150019,28939.66806
150020,129076.0022
150021,4652.097574
150022,81724.53065
150023,218048.1746
150024,360068.6584
150025,388848.1644
150026,35165.04812
150027,327287.6385
150028,91961.01351
150029,4657.525397
150030,361242.7013
150031,28258.31895
150032,86234.52856
150033,226813.1202
150034,14648.07678
150035,51079.27531
150036,56404.27918
150037,141415.9385
150038,120726.2958
150039,105807.4793
150040,206240.4681
150041,89939.02358
150042,-18390.89479
150043,185597.4613
150044,55422.3228
150045,501254.8135
150046,64703.1155
150047,36469.16557
150048,93753.10258
150049,-23915.5057
150050,401412.8944
150051,96.95447692
150052,195578.9537
150053,318408.9103
150054,84273.64934
150055,43634.83865
150056,97152.51669
150057,6910.594692
150058,-32683.26809
150059,2460.704778
150060,67153.28446
150061,391358.0807
150062,149642.236
150063,90653.36716
150064,-8634.551451
150065,161570.1307
150066,-50318.01262
150067,68256.5923
150068,100320.8398
150069,233968.2999
150070,11656.13551
150071,246930.7287
150072,138615.9829
150073,291293.5736
150074,535628.6221
150075,110149.4793
150076,124494.1512
150077,15639.6507
150078,311178.99
150079,138225.9467
150080,3032.467769
150081,38149.47908
150082,2416.05079
150083,22678.15302
150084,39993.54877
150085,61708.6184
150086,31373.90574
150087,136374.6061
150088,108708.6182
150089,162603.6111
150090,70488.37955
150091,9735.444351
150092,62322.00355
150093,53092.04721
150094,-10390.15626
150095,56554.13616
150096,199566.7096
150097,115035.0341
150098,369503.3308
150099,211127.8036
150100,21741.76104
150101,58844.89428
150102,120987.7019
150103,11401.1085
150104,-64258.76485
150105,42040.30698
150106,67463.72037
150107,130785.2586
150108,45805.21442
150109,161693.8344
150110,7226.171764
150111,239372.5665
150112,170697.0532
150113,-49431.54651
150114,121086.9863
150115,55898.31989
150116,-38131.5073
150117,278913.0816
150118,279679.5007
150119,-5297.465227
150120,96978.99695
150121,-90326.09916
150122,412865.6618
150123,-19825.02618
150124,29076.39012
150125,288169.2635
150126,72228.2054
150127,89566.45699
150128,499613.2951
150129,39690.4254
150130,291310.7113
150131,152669.3068
150132,-27833.7777
150133,79293.73472
150134,123668.7774
150135,-71539.28222
150136,-2962.004565
150137,52509.67432
150138,20060.30141
150139,39143.3572
150140,69945.40848
150141,103896.5361
150142,-16796.39045
150143,159437.9709
150144,373644.4398
150145,438296.3345
150146,95551.40119
150147,-34020.60746
150148,76669.0801
150149,28724.26449
150150,45729.92431
150151,8818.7566
150152,191981.1459
150153,-15375.60485
150154,88018.81008
150155,90701.82078
150156,130643.7352
150157,338946.5334
150158,24646.59036
150159,122348.5171
150160,282663.0343
150161,27582.57896
150162,81002.19267
150163,13545.17038
150164,13323.06365
150165,-13769.84544
150166,-35414.80495
150167,27140.39565
150168,7788.628156
150169,40547.70025
150170,131551.203
150171,13263.16166
150172,68009.79915
150173,429141.5445
150174,-11940.91485
150175,143377.4356
150176,126437.8165
150177,181249.869
150178,4856.654397
150179,43799.51945
150180,96859.00295
150181,96835.40959
150182,41020.19478
150183,34540.06397
150184,48201.80451
150185,102940.9814
150186,84060.59691
150187,-26892.08835
150188,28081.42544
150189,-31546.68255
150190,237441.6887
150191,156261.9298
150192,81781.59629
150193,151971.5207
150194,84631.31207
150195,207949.9143
150196,83197.66904
150197,161022.0324
150198,442574.3405
150199,126186.9018
150200,157320.1396
150201,25605.48583
150202,217906.9009
150203,-3526.793601
150204,-6865.803093
150205,-37674.03085
150206,31197.54454
150207,163224.7198
150208,31404.98648
150209,67132.81861
150210,157147.3259
150211,17815.83938
150212,116275.8994
150213,492220.7896
150214,8583.963857
150215,81466.62846
150216,85776.11733
150217,28455.19353
150218,478308.0535
150219,253797.3537
150220,221800.2001
150221,42582.06835
150222,39472.42593
150223,-19203.97806
150224,-6978.323985
150225,215631.0435
150226,168276.1761
150227,20493.44195
150228,59994.0927
150229,246702.7166
150230,195539.6839
150231,51210.84094
150232,297079.9065
150233,25375.56009
150234,14647.85857
150235,15148.39982
150236,61644.88452
150237,29153.54726
150238,69502.19677
150239,77329.87029
150240,187014.0048
150241,53866.38804
150242,-23040.19858
150243,29809.80161
150244,-7410.97969
150245,393096.0021
150246,43163.73436
150247,115450.2848
150248,199931.4307
150249,351947.0737
150250,-20262.97875
150251,24691.79316
150252,198878.722
150253,490576.4046
150254,62537.65673
150255,176543.3885
150256,290769.9796
150257,141551.0158
150258,97114.15803
150259,44802.09801
150260,65689.5257
150261,113840.098
150262,13151.53671
150263,564473.1318
150264,46020.04796
150265,170607.0774
150266,14450.48131
150267,-8321.712398
150268,52058.6577
150269,20537.52815
150270,192800.3308
150271,-19547.88465
150272,156993.9187
150273,-20987.56874
150274,80936.19843
150275,64916.5764
150276,18843.30712
150277,125209.5473
150278,183696.2974
150279,76640.16685
150280,80074.85451
150281,-25675.67253
150282,26527.89402
150283,76673.08783
150284,54043.84675
150285,10337.71775
150286,133387.1323
150287,147824.661
150288,-3738.575391
150289,-44376.95207
150290,137534.2696
150291,55334.15156
150292,47091.12303
150293,55961.99742
150294,109470.3351
150295,115227.1648
150296,29520.722
150297,197256.4076
150298,49569.45485
150299,19860.20171
150300,127394.1215
150301,237291.7852
150302,406234.2933
150303,23416.93039
150304,244944.3919
150305,18781.67198
150306,61905.90737
150307,116797.8784
150308,101809.9614
150309,14881.19952
150310,-18673.51807
150311,120366.9919
150312,266147.4826
150313,261352.9385
150314,113570.8485
150315,26595.16573
150316,-23205.83829
150317,4756.076796
150318,129763.4312
150319,23734.10253
150320,52632.78191
150321,136936.363
150322,356435.0583
150323,408580.9619
150324,214208.6062
150325,80403.39748
150326,289874.2409
150327,63495.58078
150328,149662.4067
150329,-21051.11281
150330,26753.51092
150331,53975.77428
150332,-37544.41145
150333,37835.59706
150334,19628.13409
150335,2915.932461
150336,19575.95305
150337,484398.7348
150338,171485.7234
150339,162159.1595
150340,128793.1825
150341,26033.27722
150342,40444.42222
150343,47844.91952
150344,65036.77926
150345,54795.31806
150346,118046.8205
150347,-8697.213017
150348,20374.20006
150349,-46581.41536
150350,67436.25264
150351,208957.5951
150352,192218.1285
150353,51568.24836
150354,66078.33847
150355,172205.4183
150356,-6961.47722
150357,25918.02384
150358,663729.4006
150359,-25692.08806
150360,128913.6572
150361,28445.67021
150362,185500.9854
150363,202412.7647
150364,-79260.04576
150365,119563.4798
150366,100333.6156
150367,61156.24736
150368,226669.5008
150369,149839.9211
150370,111720.0868
150371,55636.27395
150372,-28811.72265
150373,135514.438
150374,566989.44
150375,258861.1219
150376,195465.9155
150377,73019.54913
150378,315694.5054
150379,22318.37923
150380,19856.79667
150381,-9365.114391
150382,74474.38754
150383,-49944.16092
150384,116717.4454
150385,59804.05794
150386,51507.52005
150387,267473.2635
150388,103141.1294
150389,123003.8013
150390,354902.8792
150391,129971.8753
150392,-6877.650163
150393,234940.148
150394,27330.26119
150395,224566.6322
150396,56000.56566
150397,81864.18118
150398,58020.50392
150399,244127.8088
150400,60183.9086
150401,-1647.943396
150402,184452.3001
150403,39506.22642
150404,48584.1987
150405,112587.8611
150406,317974.3666
150407,105515.4313
150408,16555.44406
150409,6031.827452
150410,66597.39497
150411,263704.813
150412,98556.3094
150413,-47582.56976
150414,54292.04668
150415,1244.390672
150416,215565.1473
150417,321932.1561
150418,865065.7828
150419,271136.2854
150420,11377.62596
150421,-8440.77857
150422,102574.5867
150423,-31401.81175
150424,194100.5735
150425,175726.783
150426,96049.56941
150427,52449.5998
150428,60979.69055
150429,38182.78235
150430,9950.986434
150431,-34844.08968
150432,61897.74986
150433,46208.84281
150434,172507.9672
150435,143714.3492
150436,208075.3378
150437,55047.91367
150438,130986.4537
150439,82220.89003
150440,44135.6389
150441,79351.64201
150442,-4260.350732
150443,177916.7752
150444,6224.703341
150445,177553.9081
150446,21822.9025
150447,269469.8927
150448,19297.39373
150449,159921.075
150450,146993.2642
150451,100722.3351
150452,95506.29356
150453,59303.86915
150454,111739.7636
150455,11254.16965
150456,53138.69588
150457,126852.8571
150458,287967.2087
150459,110935.6792
150460,126456.5864
150461,57887.59559
150462,220011.0303
150463,-10485.51572
150464,6448.619701
150465,355097.9985
150466,8646.768259
150467,-23748.2304
150468,-53571.32262
150469,22349.66503
150470,20449.82192
150471,177576.5424
150472,-1524.754111
150473,-13644.75395
150474,-1554.17015
150475,41403.19938
150476,140460.4983
150477,7885.905385
150478,17770.61539
150479,47174.40817
150480,321.3413883
150481,204176.9405
150482,200295.055
150483,43767.39036
150484,139510.0459
150485,-51800.24529
150486,70207.84507
150487,221543.5623
150488,154820.3475
150489,60632.77435
150490,117729.3302
150491,74226.46068
150492,-29562.94775
150493,129103.5314
150494,319015.5498
150495,73579.18298
150496,29703.6741
150497,313635.652
150498,112908.3811
150499,95541.44399
150500,93941.88592
150501,339793.358
150502,41735.27735
150503,40872.89009
150504,212441.2584
150505,75960.44685
150506,31160.24861
150507,182711.6741
150508,107879.1771
150509,11106.78864
150510,65064.21227
150511,111629.8664
150512,148530.3511
150513,137896.3245
150514,229354.9353
150515,241786.1629
150516,174238.7804
150517,216434.5304
150518,-3936.276758
150519,70130.6963
150520,205031.2117
150521,236418.8274
150522,159714.0623
150523,22174.14142
150524,120123.3334
150525,103685.1274
150526,64992.20815
150527,49726.03944
150528,231792.8352
150529,81314.43425
150530,31583.35681
150531,12027.21738
150532,-12406.46637
150533,90294.15291
150534,212741.5389
150535,307666.6062
150536,19888.20039
150537,298424.172
150538,68909.27984
150539,163976.9917
150540,14969.70173
150541,-38212.26931
150542,20993.39969
150543,25583.88858
150544,689327.8283
150545,267364.6578
150546,6134.400038
150547,789.3847831
150548,47967.46042
150549,21200.17479
150550,-34290.59228
150551,237010.1305
150552,239107.1741
150553,-3486.080446
150554,168159.3758
150555,344355.0645
150556,-36128.69617
150557,16408.27974
150558,98269.20645
150559,155699.354
150560,173071.0532
150561,15101.23079
150562,28055.3235
150563,68166.73635
150564,-41678.64268
150565,19987.57602
150566,59929.67392
150567,41896.45338
150568,13451.09396
150569,5218.504652
150570,196150.9731
150571,-6028.630344
150572,348514.4264
150573,87491.7122
150574,108168.1508
150575,184910.3485
150576,165356.1986
150577,227513.6904
150578,219269.7896
150579,118638.64
150580,63840.77151
150581,23254.05636
150582,180886.8158
150583,59975.27101
150584,27578.68433
150585,79033.50825
150586,8122.397299
150587,60367.12513
150588,78808.45604
150589,171392.5718
150590,-23480.20171
150591,100498.3476
150592,-33156.36857
150593,15230.78773
150594,69481.63594
150595,118645.4118
150596,19089.33959
150597,92562.59668
150598,58032.46132
150599,34818.19403
150600,100347.6042
150601,95846.08423
150602,9358.964258
150603,44102.78728
150604,296296.6594
150605,76499.2413
150606,49572.31151
150607,153147.037
150608,25464.22402
150609,85570.28486
150610,55124.50683
150611,15567.57143
150612,250952.616
150613,214576.77
150614,75098.06404
150615,33070.51015
150616,48927.86626
150617,114595.4227
150618,83726.09831
150619,167716.6051
150620,70172.05171
150621,127050.2393
150622,259223.1784
150623,-30395.97453
150624,-15646.74878
150625,55155.22762
150626,182396.8454
150627,128942.0479
150628,75613.5335
150629,33480.66311
150630,73414.13751
150631,16099.59309
150632,68243.68408
150633,5132.588022
150634,15477.09828
150635,150048.5932
150636,-29839.16504
150637,125043.6418
150638,156998.3791
150639,65001.31689
150640,23832.58268
150641,28356.02294
150642,19021.84464
150643,58182.25476
150644,34530.43606
150645,42214.45334
150646,425450.6168
150647,147155.2673
150648,206638.5182
150649,76806.66837
150650,54655.56421
150651,63096.52417
150652,167460.9123
150653,212148.816
150654,30277.75267
150655,-5709.577142
150656,184551.8008
150657,33236.84198
150658,-8970.876837
150659,198799.9628
150660,167185.4853
150661,102630.5461
150662,117761.3586
150663,188032.4777
150664,65922.20032
150665,179672.5802
150666,31346.00422
150667,-16697.04769
150668,243132.3169
150669,151191.2936
150670,41351.06588
150671,81389.79101
150672,-5138.651216
150673,-48735.28256
150674,18624.56618
150675,202380.8748
150676,93009.01086
150677,44413.75874
150678,-21224.3173
150679,11412.36487
150680,116461.9035
150681,121768.462
150682,193821.1431
150683,138102.475
150684,143733.5951
150685,210956.2201
150686,26008.96026
150687,38778.06451
150688,30678.93367
150689,105034.223
150690,116216.3934
150691,-30968.0109
150692,-22567.03263
150693,72674.26995
150694,6642.058785
150695,80308.86732
150696,45451.29116
150697,122462.6742
150698,329255.5953
150699,180654.9566
150700,23225.84917
150701,-20898.082
150702,109473.1633
150703,308166.9583
150704,6073.073471
150705,237005.2268
150706,757488.8283
150707,73117.76884
150708,81220.96708
150709,13071.44869
150710,148720.9248
150711,102881.7219
150712,-14037.48021
150713,66027.66254
150714,19976.69862
150715,108850.9742
150716,29724.22882
150717,160912.5463
150718,181182.9358
150719,36054.38312
150720,161792.7408
150721,21379.79253
150722,16055.50574
150723,68770.08626
150724,165931.9082
150725,202842.9682
150726,96906.06163
150727,183574.3483
150728,99889.09853
150729,94901.02858
150730,84984.53169
150731,62414.65783
150732,-6582.451513
150733,237353.5397
150734,63181.38315
150735,50336.85043
150736,21304.0903
150737,50857.2592
150738,131188.5343
150739,-10470.952
150740,-21957.05012
150741,112755.0077
150742,63347.76834
150743,55996.93096
150744,57686.62322
150745,203535.6371
150746,6667.837692
150747,157272.0688
150748,46469.56063
150749,146178.7326
150750,26629.05801
150751,56950.8334
150752,16186.75017
150753,433987.5059
150754,60398.28705
150755,46307.45513
150756,-114332.7936
150757,205855.0852
150758,22444.23778
150759,10884.27319
150760,73290.52471
150761,29691.61259
150762,169829.4637
150763,242953.9955
150764,49622.38852
150765,166421.3841
150766,80691.82692
150767,95969.30956
150768,-18817.04227
150769,38784.58137
150770,84503.75557
150771,38719.89254
150772,54997.06381
150773,23085.02317
150774,13607.8821
150775,208241.2354
150776,394049.0007
150777,26811.83134
150778,68966.99135
150779,51576.35579
150780,-44700.59905
150781,-2058.887739
150782,57104.73295
150783,95551.38658
150784,87812.36747
150785,225274.2717
150786,88863.60795
150787,74662.75444
150788,105999.9031
150789,-3676.245197
150790,131412.6901
150791,24886.62223
150792,74479.97873
150793,-54371.02411
150794,3219.528983
150795,99136.94003
150796,36138.55137
150797,70035.23722
150798,296972.2004
150799,584806.6351
150800,78141.7524
150801,8936.402116
150802,742134.0242
150803,66575.77702
150804,43410.57597
150805,43966.35269
150806,6156.004754
150807,90850.49252
150808,4240.169534
150809,86320.87988
150810,92770.74239
150811,25453.80622
150812,55119.81524
150813,33981.81055
150814,68881.18473
150815,71000.68973
150816,40323.74395
150817,111517.1429
150818,-18478.53412
150819,161808.3209
150820,66050.14649
150821,97182.25579
150822,167869.1057
150823,151130.0768
150824,1970.481765
150825,25064.73976
150826,82237.02065
150827,133213.5823
150828,70922.6596
150829,33907.26867
150830,285688.2812
150831,79572.02335
150832,128536.5487
150833,12556.31962
150834,3574.32073
150835,41581.44001
150836,107534.0913
150837,-2375.767445
150838,29107.31456
150839,39377.66
150840,-45008.86777
150841,34212.01185
150842,130291.348
150843,313143.5199
150844,13232.31002
150845,60228.48613
150846,-21508.82232
150847,-39505.42063
150848,-85256.45897
150849,121755.8164
150850,95549.37437
150851,47389.22073
150852,-20868.62031
150853,10872.55613
150854,31748.25775
150855,21185.56252
150856,92740.42688
150857,75185.61779
150858,89876.50984
150859,87784.15599
150860,383334.9831
150861,79946.69926
150862,81524.57707
150863,48389.16034
150864,271403.7697
150865,82399.05371
150866,72932.63122
150867,-7159.855594
150868,99774.71587
150869,318830.933
150870,-20774.70794
150871,167127.7794
150872,-27293.37277
150873,-11882.71251
150874,73867.92601
150875,34292.5894
150876,11002.81808
150877,72349.36632
